ID,Model,ModelParameters,TransformationParameters,Ensemble
056f787aa86d7994d848f531a3def414,RollingRegression,"{""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {}}, ""holiday"": false, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": 5, ""max_rolling_periods"": 96, ""min_rolling_periods"": 1440, ""ewm_var_alpha"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": null, ""ewm_alpha"": null, ""additional_lag_periods"": 11, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""nonzero_last_n"": null, ""add_date_part"": null, ""polynomial_degree"": null, ""x_transform"": null, ""regression_type"": null}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""Round"", ""1"": ""PctChangeTransformer"", ""2"": ""DifferencedTransformer"", ""3"": ""bkfilter"", ""4"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""decimals"": 0, ""on_transform"": true, ""on_inverse"": false}, ""1"": {}, ""2"": {}, ""3"": {}, ""4"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false}}}",0
1259172d15629eda74534171359c44fc,WindowRegression,"{""window_size"": 20, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 50000, ""regression_type"": null, ""regression_model"": {""model"": ""xgboost"", ""model_params"": {""booster"": ""gbtree"", ""objective"": ""reg:quantileerror"", ""max_depth"": 6, ""eta"": 0.05, ""min_child_weight"": 5, ""subsample"": 1, ""colsample_bylevel"": 0.9, ""reg_alpha"": 0, ""reg_lambda"": 1, ""n_estimators"": 20, ""grow_policy"": ""lossguide"", ""quantile_alpha"": 0.5, ""tree_method"": ""hist""}}}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""LevelShiftTransformer"", ""1"": ""PctChangeTransformer"", ""2"": ""DifferencedTransformer"", ""3"": ""LevelShiftTransformer"", ""4"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""window_size"": 30, ""alpha"": 2.5, ""grouping_forward_limit"": 3, ""max_level_shifts"": 10, ""alignment"": ""average""}, ""1"": {}, ""2"": {}, ""3"": {""window_size"": 30, ""alpha"": 4.0, ""grouping_forward_limit"": 2, ""max_level_shifts"": 10, ""alignment"": ""rolling_diff_3nn""}, ""4"": {}}}",0
7f6e37d5e9493d09392a792199b70074,WindowRegression,"{""window_size"": 20, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 50000, ""regression_type"": null, ""regression_model"": {""model"": ""xgboost"", ""model_params"": {""booster"": ""gbtree"", ""objective"": ""reg:quantileerror"", ""max_depth"": 6, ""eta"": 0.05, ""min_child_weight"": 5, ""subsample"": 1, ""colsample_bylevel"": 0.9, ""reg_alpha"": 0, ""reg_lambda"": 1, ""n_estimators"": 20, ""grow_policy"": ""lossguide"", ""quantile_alpha"": 0.5, ""tree_method"": ""hist""}}}","{""fillna"": ""linear"", ""transformations"": {""0"": ""LevelShiftTransformer"", ""1"": ""PctChangeTransformer"", ""2"": ""DifferencedTransformer"", ""3"": ""LevelShiftTransformer""}, ""transformation_params"": {""0"": {""window_size"": 30, ""alpha"": 2.5, ""grouping_forward_limit"": 3, ""max_level_shifts"": 10, ""alignment"": ""average""}, ""1"": {}, ""2"": {}, ""3"": {""window_size"": 30, ""alpha"": 4.0, ""grouping_forward_limit"": 2, ""max_level_shifts"": 10, ""alignment"": ""rolling_diff_3nn""}}}",0
25c163aa66ce30c431110ac2ad0092be,LATC,"{""time_horizon"": 1, ""seasonality"": 7, ""time_lags"": [2], ""lambda0"": 1, ""learning_rate"": 1, ""theta"": 2, ""window"": null, ""epsilon"": 0.0001, ""alpha"": [0.33333333, 0.33333333, 0.33333333], ""maxiter"": 150}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""Round"", ""1"": ""Log"", ""2"": ""SeasonalDifference"", ""3"": ""bkfilter"", ""4"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""decimals"": 0, ""on_transform"": true, ""on_inverse"": false}, ""1"": {}, ""2"": {""lag_1"": 96, ""method"": 2}, ""3"": {}, ""4"": {}}}",0
e45bb6a3317bc68b3662294d88adebf9,MultivariateMotif,"{""window"": 10, ""point_method"": ""median"", ""distance_metric"": ""mahalanobis"", ""k"": 5, ""max_windows"": 10000}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""Log"", ""1"": ""PctChangeTransformer"", ""2"": ""AlignLastValue"", ""3"": ""PowerTransformer""}, ""transformation_params"": {""0"": {}, ""1"": {}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false}, ""3"": {}}}",0
ebd46c972dd113171a52e8e5f2c5d317,Cassandra,"{""preprocessing_transformation"": {""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""PositiveShift"", ""1"": ""RollingMeanTransformer""}, ""transformation_params"": {""0"": {}, ""1"": {""fixed"": false, ""window"": 12}}}, ""scaling"": ""BaseScaler"", ""past_impacts_intervention"": null, ""seasonalities"": [""weekdayofmonth"", ""common_fourier""], ""ar_lags"": null, ""ar_interaction_seasonality"": null, ""anomaly_detector_params"": null, ""anomaly_intervention"": null, ""holiday_detector_params"": {""threshold"": 0.9, ""splash_threshold"": null, ""use_dayofmonth_holidays"": true, ""use_wkdom_holidays"": true, ""use_wkdeom_holidays"": false, ""use_lunar_holidays"": false, ""use_lunar_weekday"": false, ""use_islamic_holidays"": false, ""use_hebrew_holidays"": false, ""anomaly_detector_params"": {""method"": ""IQR"", ""transform_dict"": {""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""bkfilter"", ""1"": ""PCA""}, ""transformation_params"": {""0"": {}, ""1"": {""whiten"": true}}}, ""method_params"": {""iqr_threshold"": 2.0, ""iqr_quantiles"": [0.25, 0.75]}, ""fillna"": ""linear""}, ""remove_excess_anomalies"": false, ""impact"": null, ""regression_params"": null, ""output"": ""multivariate""}, ""holiday_countries_used"": true, ""multivariate_feature"": null, ""multivariate_transformation"": null, ""regressor_transformation"": null, ""regressors_used"": true, ""linear_model"": {""model"": ""lstsq"", ""lambda"": null, ""recency_weighting"": null}, ""randomwalk_n"": 10, ""trend_window"": 3, ""trend_standin"": null, ""trend_anomaly_detector_params"": null, ""trend_transformation"": {""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""bkfilter""}, ""transformation_params"": {""0"": {}}}, ""trend_model"": {""Model"": ""MetricMotif"", ""ModelParameters"": {""window"": 7, ""point_method"": ""mean"", ""distance_metric"": ""mae"", ""k"": 10, ""comparison_transformation"": {""fillna"": ""quadratic"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}, ""combination_transformation"": {""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false}}}}}, ""trend_phi"": null}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""Round"", ""1"": ""PctChangeTransformer"", ""2"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""decimals"": 0, ""on_transform"": true, ""on_inverse"": false}, ""1"": {}, ""2"": {}}}",0
32427d9db0bbddcc4fd5af7aad2b4786,RollingRegression,"{""regression_model"": {""model"": ""HistGradientBoost"", ""model_params"": {""loss"": ""squared_error"", ""learning_rate"": 0.1, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_iter"": 250, ""l2_regularization"": 0.4}}, ""holiday"": false, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": 5, ""max_rolling_periods"": null, ""min_rolling_periods"": 364, ""ewm_var_alpha"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": null, ""ewm_alpha"": null, ""additional_lag_periods"": 11, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""nonzero_last_n"": null, ""add_date_part"": ""simple_2"", ""polynomial_degree"": null, ""x_transform"": null, ""regression_type"": null}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""Round"", ""1"": ""PctChangeTransformer"", ""2"": ""DifferencedTransformer"", ""3"": ""MinMaxScaler"", ""4"": ""bkfilter""}, ""transformation_params"": {""0"": {""decimals"": 0, ""on_transform"": true, ""on_inverse"": false}, ""1"": {}, ""2"": {}, ""3"": {}, ""4"": {}}}",0
19abe2372e24bfe699fffd7ea061d089,LATC,"{""time_horizon"": 2, ""seasonality"": 12, ""time_lags"": [1], ""lambda0"": 1, ""learning_rate"": 1, ""theta"": 4, ""window"": null, ""epsilon"": 0.0001, ""alpha"": [0.33333333, 0.33333333, 0.33333333], ""maxiter"": 50}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""Round"", ""1"": ""PctChangeTransformer"", ""2"": ""DifferencedTransformer"", ""3"": ""MinMaxScaler"", ""4"": ""bkfilter""}, ""transformation_params"": {""0"": {""decimals"": 0, ""on_transform"": true, ""on_inverse"": false}, ""1"": {}, ""2"": {}, ""3"": {}, ""4"": {}}}",0
b4a8ed2624937824327eef8198be07c9,LATC,"{""time_horizon"": 1, ""seasonality"": 7, ""time_lags"": [2], ""lambda0"": 1, ""learning_rate"": 1, ""theta"": 2, ""window"": null, ""epsilon"": 0.0001, ""alpha"": [0.33333333, 0.33333333, 0.33333333], ""maxiter"": 150}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""Round"", ""1"": ""PctChangeTransformer"", ""2"": ""DifferencedTransformer"", ""3"": ""MinMaxScaler"", ""4"": ""bkfilter""}, ""transformation_params"": {""0"": {""decimals"": 0, ""on_transform"": true, ""on_inverse"": false}, ""1"": {}, ""2"": {}, ""3"": {}, ""4"": {}}}",0
9cf9567bdbb8a4e3c588ebfb6948de77,RollingRegression,"{""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {}}, ""holiday"": false, ""mean_rolling_periods"": null, ""macd_periods"": null, ""std_rolling_periods"": 5, ""max_rolling_periods"": 96, ""min_rolling_periods"": 1440, ""ewm_var_alpha"": null, ""quantile90_rolling_periods"": null, ""quantile10_rolling_periods"": null, ""ewm_alpha"": null, ""additional_lag_periods"": 11, ""abs_energy"": false, ""rolling_autocorr_periods"": null, ""nonzero_last_n"": null, ""add_date_part"": ""simple_2"", ""polynomial_degree"": null, ""x_transform"": null, ""regression_type"": null}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""Round"", ""1"": ""Log"", ""2"": ""SeasonalDifference"", ""3"": ""MaxAbsScaler"", ""4"": ""bkfilter""}, ""transformation_params"": {""0"": {""decimals"": 0, ""on_transform"": true, ""on_inverse"": false}, ""1"": {}, ""2"": {""lag_1"": 96, ""method"": 2}, ""3"": {}, ""4"": {}}}",0
2b6ae0635f7dd26a77bd040f0098e67a,LATC,"{""time_horizon"": 2, ""seasonality"": 7, ""time_lags"": [1], ""lambda0"": 0, ""learning_rate"": 1, ""theta"": 4, ""window"": null, ""epsilon"": 0.0001, ""alpha"": [0.33333333, 0.33333333, 0.33333333], ""maxiter"": 50}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""PctChangeTransformer"", ""2"": ""AnomalyRemoval"", ""3"": ""MinMaxScaler"", ""4"": ""bkfilter""}, ""transformation_params"": {""0"": {}, ""1"": {}, ""2"": {""method"": ""EE"", ""method_params"": {""contamination"": 0.1, ""assume_centered"": false, ""support_fraction"": null}, ""fillna"": ""ffill"", ""transform_dict"": null, ""isolated_only"": true}, ""3"": {}, ""4"": {}}}",0
